protocol,tx_hash,user,block_number,log_index,collateral_asset,debt_asset,health_factor,measurable,mismatch,cause
aave_v2,0xd9236b4f4d4e1dc207a4e5aa495a3aea5a7f4bce55fefbaa9dc58f5089b437c3,0xa0181a7d77a4cb73c5f252c30baf085da0fae1ab,12103763,195,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.0125867090251965,True,True,unexplained
aave_v2,0x8692a4ecc65c3f47ce08a2e5cc27709ca27d69bde1c907773cd169cd2e3eda23,0x41928c0cd447cc1013b00a339ea319eb4751c2e0,12326450,72,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.016937135706038,True,True,unexplained
aave_v2,0xdcf0e32b00aa991efb5c9060ae82c35b8e1e5ce5c95351ac56b76fa250dc8dda,0x86a19282a521e83029f6d4bcae0c9512601dd458,12461991,38,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0137687964731883,True,True,unexplained
aave_v2,0x798379e8152b665ff76842350d897ec6c24115f918d6eefc911ce3567dc17a21,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,12464099,37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.041096841984902,True,True,unexplained
aave_v2,0x5a267b8f1cad0f85fb4fe831925296fc061587ff5c0956c847164efccdf58878,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,12464099,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0569775788654727,True,True,unexplained
aave_v2,0x6408d6b4ca0ffdafccc63a75ae0818081518ecfdc5376a492a2c008dee148652,0x9c03ee6be97c34b5ecfe4c67651d03dd13952698,12464497,232,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0271613385727012,True,True,unexplained
aave_v2,0x337a70dd3ba3341a50410eb999a03da9437b27eb09c20e25f7d7ef92dfb500ea,0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,12464943,143,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0294310587436752,True,True,unexplained
aave_v2,0xff2d484638b846a46b203a22b02d71df44bf78346c72b954ad0ad05f34b134c8,0x279a7dbfae376427ffac52fcb0883147d42165ff,12464962,89,0xd533a949740bb3306d119cc777fa900ba034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0406066700524272,True,True,unexplained
aave_v2,0xcc6f2bdd41aa49af64275f3b191b8814b3c558764380d5cf60732ccb2b5b3377,0x056590f16d5b314a132bbcfb1283fec5d5c6e670,12465040,136,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0161941978489388,True,True,unexplained
aave_v2,0xbbc43bbe8bfdf5544f882d0cf3beed80ba479a78f1156fd82d33dde3e24c51ec,0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,12465062,226,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0408289687751424,True,True,unexplained
aave_v2,0x19e6741599f539cc2e23eecaef9ff8573cae807a5eafd3e844ae60a310a156e2,0x9c03ee6be97c34b5ecfe4c67651d03dd13952698,12470459,147,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0254611085099465,True,True,unexplained
aave_v2,0x311b8b7504ef6a050c76275f7ed2f13c9ef72074cc01fca494144dbf03834f69,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,12473147,92,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.091033365422801,True,True,unexplained
aave_v2,0xca9e45f8bcc60439e039ca9fc07fec1af1016a7c9c5ffca8f4f5b9c5418634fb,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,12473147,194,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4fabb145d64652a948d72533023f6e7a623c7c53,1.096821805021555,True,True,unexplained
aave_v2,0x09c8238be5b20dbf0a7ccba25dbbf68a90e9ac48889cf457d9a87e9a9064dadc,0x5dc50055bc813c9910e406b786e45a5ae4f8ad5b,12478244,54,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0228612620429298,True,True,unexplained
aave_v2,0x40da5969cd6097259b2ccc77b9518dc43e04c298b449a31a37bdee401b1364ab,0x31adfbf4f653bcdc3a12c889fa721ee76605ffa8,12480092,145,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0167511337229056,True,True,unexplained
aave_v2,0xe41613da1e05b65762488f4bd5c2868a827ddd961f0caf7016b8afa94a9b7d5a,0xb4010a1338d6e7c5921151f659836ad340af87df,12480863,76,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.022023105088258,True,True,unexplained
aave_v2,0xd1460d20761ef4b309d917065d81ab86d5c0a7e9fa4e5ccdd5729fa995bd0b19,0xc6af628071cfb5d378df6f6f3b5e1abfe5bff2d7,12482063,265,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6b175474e89094c44da98b954eedeac495271d0f,1.0140913691579394,True,True,unexplained
aave_v2,0x9d0fe6705aac764c8393ff7da03959cda0f7d89b06b057c2623f93e50abd5bf9,0x7c8d73e94d36865fb1deaab75dd26b91ac95f45f,12482260,126,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.018552907043178,True,True,unexplained
aave_v2,0xea4952d0d37bf5a605fe9133dc73fe19fe53174657ebf26232da30bd302375cd,0x001a642d2095f8864d0f9a256ada847bb2e19520,12489451,287,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x0000000000085d4780b73119b644ae5ecd22b376,1.0140182830346245,True,True,unexplained
aave_v2,0xeefb69c88dc47af9fb43bd47431e93e75b7dda65b011f3a7f12de32f27dfdc4a,0x30653411eb9f2560883c9ba1e2133d66a5610936,12489463,194,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0198071635632078,True,True,unexplained
aave_v2,0x269bb5ff073373cb376141b30ad0d9c991f3cbd6165966dbeb9d10d4879d2bac,0xc01168001d29f28c7d20c8ca65b6e53f185a7e71,12489466,128,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.0120553832166426,True,True,unexplained
aave_v2,0x3bca009282e94e417398ea5d74572c09c2aaee90688bfb4afa8a233eab0c9731,0xd852b4b77417368d579c1bee592f3f630028b25e,12489601,427,0x8798249c2e607446efb7ad49ec89dd1865ff4272,0x6b175474e89094c44da98b954eedeac495271d0f,1.1377254551220735,True,True,unexplained
aave_v2,0x357e8cc4157a323e584bf48bc1f43c906b4671a573af92d05e7bc970ab5a26bc,0x4e7e322cedd9c7c4a80fceb01f6a1e8b872a99c4,12489625,320,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0133774678493712,True,True,unexplained
aave_v2,0x1f7ab3d660d516ca8b7d5408b2184e34ec2d37148b57307a1d54619107dcfacc,0x8c087d7f52b929fd4bc9f745c3034f1c462d1879,12489708,309,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.010157831205641,True,True,unexplained
aave_v2,0x62d87d4909fe6ee7cb5bc24dedfa8f6121d7eff1b777b3e7d432e90f1818b59e,0x78cbc5e9eb4f96e5ced75819e76634a768b57e07,12490222,101,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0722416236894026,True,True,unexplained
aave_v2,0x53e38d97aeede83d0bf798916c3563c0976304abb50dee0d3e560db624ddd2e4,0x001a642d2095f8864d0f9a256ada847bb2e19520,12490562,205,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x57ab1ec28d129707052df4df418d58a2d46d5f51,1.0175091715778124,True,True,unexplained
aave_v2,0x5388dcd352bd23fc25df886084054f2df6a650f1696cbf66e1eebfc1dd65ca50,0x607f7153e585fd3c215be30e41fc9ab1d545b864,12490578,82,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.016198133981484,True,True,unexplained
aave_v2,0x6d52bebd4ea3301764222cdfa86a64328caf59c79e1fb11ed944d7e0cca23cb5,0xd1a83a93f553d87e2927f18497ec6d5ac0465e65,12490712,310,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0140387608909,True,True,unexplained
aave_v2,0x0c9db1a651bcb30501a21ee975bc66e75facebfd4d24dd0920d0b27d920c6a50,0x408054d6a13775fd3f916f8aa13df6bccdd0505e,12491621,289,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.3219555761613158,True,True,unexplained
aave_v2,0xd80f082bfc365cb343d5be957e028ab6c8cace62e9e16a0bd4329197b8905881,0x408054d6a13775fd3f916f8aa13df6bccdd0505e,12491621,315,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.3976779490424116,True,True,unexplained
aave_v2,0x8c1abe7e0d875d7e5fd3c7ee95778b461ed420b98e7c71873ded1a2230429f92,0xe351a964c68e0b6da5c90f6f4ec702a5c53bb250,12493560,296,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.01788438664785,True,True,unexplained
aave_v2,0x050b65a99ebf80b7a28d6c3aa6b7288e177a6102064c53bc9c4d502d974cb9e0,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,12496457,180,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4fabb145d64652a948d72533023f6e7a623c7c53,1.1018613101475068,True,True,unexplained
aave_v2,0x47f2d5d7f3b78a41d94e629b3838c145f97bd60c241fe679f412f15d226b643a,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,12496457,196,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4fabb145d64652a948d72533023f6e7a623c7c53,1.1422813477292226,True,True,unexplained
aave_v2,0x07b3f57c0a970749b24f3a06e6299cee84f37ccbc349bde1769f7709c91d867d,0xc6af628071cfb5d378df6f6f3b5e1abfe5bff2d7,12594697,56,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6b175474e89094c44da98b954eedeac495271d0f,1.0317731647146746,True,True,unexplained
aave_v2,0xbf6bd8e03ce976e9e7e13e0e0cdac6292ad04bd78d0478bdef17590b40208214,0xade672c2c756c0d486528c9eb60389bfb5f38179,12679042,23,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0115190373622949,True,True,unexplained
aave_v2,0x850977ea98ab6e97a71cc52a8a859b50253c4376ff48af08aaefc886e46eb419,0x81ce167f83473f1eaf59e356a4526ab05333fe4f,12681709,29,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x6b175474e89094c44da98b954eedeac495271d0f,1.0190159776801049,True,True,unexplained
aave_v2,0x59d681cfc2e7b0ba1b6962a83c99f6e8586e563cffe139e88cb12d1b2f6da6e6,0x232f12d53fbfb7d11e432de791d336bd5174bc91,12684280,302,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0139067572611644,True,True,unexplained
aave_v2,0x677db6af41e7074f8bafc27d173d876a6d134174ceb66d18355ab2fe1e2ba1e1,0x0962133684a7f442ed94bb2c56852ea5229303c0,12691816,30,0x514910771af9ca656af840dff83e8264ecf986ca,0x0000000000085d4780b73119b644ae5ecd22b376,1.016467799112144,True,True,unexplained
aave_v2,0xcc6525accd7664b308c586fbf639ea239ec47838bfdbb45f276d2fc0b9103185,0x3398e16273caf020e78c9700b6c642f778b4dceb,12704522,76,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x0000000000085d4780b73119b644ae5ecd22b376,1.0390367880316864,True,True,unexplained
aave_v2,0x59a570d54096c0a01032b65ef3be57287c9a8e00f20d5adfca8f929395af70c2,0xe338b76a3ae4ce0cf13e1c2b126561f1bbefe66f,12708484,253,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0137446091662052,True,True,unexplained
aave_v2,0x691b6320e4944243fc3fe0ba5f42b0b0779c1b1cd9c2cb204ba37309266e8350,0xbd17dd50569ee05a0d34455d7905b728b88c12c6,12709625,30,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.0180673010947676,True,True,unexplained
aave_v2,0x6c2dbbfc07e9e130b999f25b7e7b6865ec943448a6f5530906fb35723df5f1c6,0xe338b76a3ae4ce0cf13e1c2b126561f1bbefe66f,12813608,82,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0234800790418437,True,True,unexplained
aave_v2,0x049c5e92b793e0d7bf23b6485de68f2b94603f060916a07a6dc868c0b184529d,0x9bab26db5790a14f9580433cf7958c6e5d6c7412,12855343,26,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.0243228969188458,True,True,unexplained
aave_v2,0x2d77a304e83f55f10083ed72ae28bbdc0bb99ae0d45a878cc83df936d2a736dd,0x49ed1e148c70d565ce5b514855e5b8c9618b4475,12860751,331,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0101110085061562,True,True,unexplained
aave_v2,0xb1421c5e9281b034a493c32c171678ce07ff39d92e2d5e49592cba27e7cc3e0d,0x979cf5bdeb843de89de3287908fb5fcac7297563,12862728,360,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.023545901809251,True,True,unexplained
aave_v2,0x01ee8f22094cbc1c1730b44b121a6b1b058d0c7aefda75e5e0635bf9595ca663,0xe6cb101eba87c46db7bb1e27ad2bd73482837a1c,13028990,88,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0198612668505047,True,True,unexplained
aave_v2,0xbb9f6567140bc82c2d074e3ed3147c65badef1680dce6985e17db0ca4ddf0236,0xb532cfadbe308a75d2fdfdc6de28a0cfe0dbb70d,13352340,27,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0200732332110278,True,True,unexplained
aave_v2,0x17403311a6303ec015e2131986e7c5a60d462dc3ff0173bdbc56d716a8fb03a8,0xd978f6ae3377c1a2bd74741ada0398b7fe16ba01,14053038,105,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0102543411984206,True,True,unexplained
aave_v2,0x869d11d7d58e675a41a67a3cc7a0e21e89253c92728c32a2b43f62e53ca13dca,0xa2c9aa6d3312d0e50e9f5181f14c3e7b29fb5dd4,14054701,286,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0110580029564518,True,True,unexplained
aave_v2,0x78244615062794a186d35bfafdf65afe5bfe89e9f59c910bbb28777e89f981dd,0x5dceb29305e5fc43bfca027dda0d6fa053eaa7b0,14054782,211,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0122387124165462,True,True,unexplained
aave_v2,0xb8d5675f52bd63e6377fe3be01f20b02fe085f638eacebdd523028a5d81c9081,0x5b5897f663afd41399dd8a121d5bcfe3e70c513e,14054806,263,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0300622717846644,True,True,unexplained
aave_v2,0xd11fa9dd4a8a712b6046ba1878b1546a946c76ca3ba472f59221183e55532a10,0x80b971dd09aa371929fdff45faf42b16ef93bc5c,14067729,218,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.01529265313007,True,True,unexplained
aave_v2,0xd5f20188963730dec7238bff7e3805abbc8dbcb6917cb2c1d83b5b8991542988,0x78cbc5e9eb4f96e5ced75819e76634a768b57e07,14183398,86,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.156788179565086,True,True,unexplained
aave_v2,0x70fc06778647d38604d259731748f6578da6cb73c9f5a87067d18b726577f80f,0xba38e781c9fb1a80717ced6bf7a5d4a26f85b1d1,14189818,600,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0195735709230205,True,True,unexplained
aave_v2,0x6e778eb00e414450b279f4f9b1f73ac357e1911485ce362acb5d8e14a4cc5a6a,0x087fc6c0afdfcdd87dace9445ed6d8c07eb19399,14202265,30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0276963948357736,True,True,unexplained
aave_v2,0x3a87ff0f8ee6f81ac26de02ab5a62d59b0d302cb5302c012fd3e748b988621a4,0x62c1b4ed079a159f06c7d2b8bf9c869a8041f7f1,14255241,71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0162454978950717,True,True,unexplained
aave_v2,0x3d753dac11a54ddb96c58daa8eebca1c12786b54d5d902d5497e329a93b6a1d6,0x69a5f4847712a2fbc0063640c3299c26b2280cf5,14266264,31,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0112035499120868,True,True,unexplained
aave_v2,0x711faecc0e2896bd6389d9c39ffa06885dd5477c0f0d7db25e1083699bbe2e1b,0x1ea898c6b176bf436b841f184cc221c2ae1dc572,14266289,134,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0165637333029836,True,True,unexplained
aave_v2,0xc9d0ae6310f3a1d410cccd3a00994b06638eb2f99c7830dd7eded90febe66561,0x83644e2cfd9ee04df0fac68fb3674e50f88c9d21,14266306,40,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.0307724543365342,True,True,unexplained
aave_v2,0x1a43e2ecb63598b3b7e48979b82f1021c2c211b910ff3d5e670f3bf3b209ae0a,0xba38e781c9fb1a80717ced6bf7a5d4a26f85b1d1,14279674,231,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0287761509783173,True,True,unexplained
aave_v2,0xaacffb6f99986773c89a81778806df6e28553c9d6f4ff93668e8a00479aeb2cf,0x19361beedbec613ebada5fe159a8c408e1db4a99,14377269,141,0x408e41876cccdc0f92210600ef50372656052a38,0x6b175474e89094c44da98b954eedeac495271d0f,1.0236667979160827,True,True,unexplained
aave_v2,0x700584537130305558bf0c90ed04d397f2477970e321cfcccbe56486abb60482,0x68dd8f58152482a063ea23e34408ab91940dbb92,14688415,89,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0200000375250946,True,True,unexplained
aave_v2,0x9603d6adbd7990e65ce54f87f825ce9ad0c52f55b5ef019648432a8d4e87a231,0x09ad8015dc0f4ea37e8c7cbc189dccd4303bd8f2,14723844,142,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0173061816395361,True,True,unexplained
aave_v2,0xc35b0fc81d8234a06eee729d1143d329b6f792e93ef92e6f26e50f58ac04fc6d,0xdfc88d1cdda2ad1e4226b7c0b19309808d1ab1b5,14723874,62,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6b175474e89094c44da98b954eedeac495271d0f,1.1007309715442128,True,True,unexplained
aave_v2,0x33b0a7071897aa9f14530e983fbc9eb5fd269e83b6afd7b4f786f0395c2f7843,0xe6cb101eba87c46db7bb1e27ad2bd73482837a1c,14732155,106,0x0000000000085d4780b73119b644ae5ecd22b376,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.014267598396778,True,True,unexplained
aave_v2,0x73340c199d2766d9c24c59a5fb9ad79d11cbb488467e71933a55405013b4f9f3,0xfcf85be66c64a8230919dbb9be7e7a4a5c3ef318,14733985,44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.1002412720218937,True,True,unexplained
aave_v2,0x4920ba0ae40cf7aedcd3ffa3db8dbe5d09c80bcfdd71521a7282dc96be0a350f,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,14739869,118,0xba100000625a3754423978a60c9317c58a424e3d,0x6b175474e89094c44da98b954eedeac495271d0f,1.02163463352709,True,True,unexplained
aave_v2,0xd6c56f25f6a2fd0fd710ac97fa4ff8c7365f255b30568c7022cb69d7cd111ddb,0x25469312786ade4143e862e5ba7b8acaa3f699e8,14739890,78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0121285628913288,True,True,unexplained
aave_v2,0xaff2a6eef5321be58f2ce5964aa4a5e21d10023a6c658984666b821333e8b900,0xf10aff2309dc9259d2587a41ca2a22b91f99b6cf,14741388,221,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0x6b175474e89094c44da98b954eedeac495271d0f,1.0468436894751791,True,True,unexplained
aave_v2,0x501ad1562d9b0cda55fd4060fc5532dd2bcb17e519186f3ca6c1d7e9d0454349,0xe24df5791665c1e56028575bcfcbbe0c0e5f7977,14741867,59,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.044757174873992,True,True,unexplained
aave_v2,0x969781a6fefa9e277d865c405e828ab1a33242c4fbb985b3b518656d6922c211,0x7755c5a4f81621db62c4d7e3e82a5729c2610916,14741907,289,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0217790643644982,True,True,unexplained
aave_v2,0x1417bc2a73717de8244e43590a2079c44629ec1cbc631b1edf8168ef399712fc,0xa5de0cb3511eef73b72bb53560a3862ea4e6e836,14741923,459,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0153605031631947,True,True,unexplained
aave_v2,0xa0cbebf10982d517ae66de452de818f407d49c89a1d44f11e802e827f757ae60,0x18e87bc255040810bede0941a65768ecb2bd5d0e,14741980,141,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0122814370078639,True,True,unexplained
aave_v2,0xa6a4fabeeeeb8d05d1eb3a1b82cb00a0fddb3411a8c0bd7d05841e53f2c939a4,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,14742020,250,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0292506233294771,True,True,unexplained
aave_v2,0x6028bc62a694583446c4089885364e9759a4dd06b9b64728be0cdeb46bd2224c,0x79b84b0d1258a38fb75fc6f9d01f6aa054a28948,14742022,206,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0768140195219134,True,True,unexplained
aave_v2,0x4d8d7b1e399b797ad91ddf94e0b4b0507f74824001f3af5c3a00d97746de64d9,0xc6af628071cfb5d378df6f6f3b5e1abfe5bff2d7,14742030,445,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6b175474e89094c44da98b954eedeac495271d0f,1.2491819261827706,True,True,unexplained
aave_v2,0x90a6e3c9db4ec70f0a6274f6dacca0448a01e52ad40b1482d6ca7701cc4551dc,0x39a8c701cf1bd84b22c2f49bd9dcae3f64da0f17,14743469,108,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0296917143380793,True,True,unexplained
aave_v2,0xa09d94e8340c1638ccb6ce1447bde9839c75885152f39dea253007786966315c,0xa4874622027fde1cca70bf0e84310cb5bf0585c6,14743494,82,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,1.1478777852688031,True,True,unexplained
aave_v2,0xa30495b0d34a42a1c322a5f96378b96f5b0ea1b44852320214d0217d58207e4b,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,14743516,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1.0437291584275215,True,True,unexplained
aave_v2,0x1efcfda3ed4609c487e4901e61126bef0f7b26e3da599974d0385a8855eddc04,0x4dccf5982d97a958b224522506daaa65c28e12d9,14743536,23,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x0000000000085d4780b73119b644ae5ecd22b376,1.0512328740571835,True,True,unexplained
aave_v2,0x98b5fcf8e489d189f868a48ec40ee937a0157af3efdffc450a942ffcbade7a3d,0xa5de0cb3511eef73b72bb53560a3862ea4e6e836,14743566,127,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,1.0238430683963575,True,True,unexplained
aave_v2,0x7873fef8d9a158ff1ac9db4a49732ea8c0f23bf18d20d1dfcb8c4d2c548e1d54,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,14745325,84,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0615653906527494,True,True,unexplained
aave_v2,0x12512e9d69f4aff79dd50e1155dc757d7b62815440f78beed8d791ef8d42354b,0x349a4fd3d747caabfbd26fc9e7b3cb8d256b5f0a,14745499,61,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0590295274505535,True,True,unexplained
aave_v2,0x3f51bb8eb7c562348ad2f802614ed7f365adf13ac6d98776ade1fae34cd95f5e,0xa5de0cb3511eef73b72bb53560a3862ea4e6e836,14756022,93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.033444633060867,True,True,unexplained
aave_v2,0x6c720646b98c10a5f3caccd57de63056719a226ec90f9bb198f80fac2debdaa7,0x3f11e27d352a43794b6bba2888e618f9b88d9f0a,14756179,11,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0294649603839119,True,True,unexplained
