user,block_number,log_index,our_hf,onchain_hf,onchain_confirms_mismatch,used_eth_numeraire,our_collateral_eth,our_debt_eth,onchain_collateral_eth,onchain_debt_eth,onchain_liquidation_threshold
0x9a9390cf9571f546a136e773a4eda3a46ee769db,20460556,300,1.0078265697933484,1.000264009858998,True,True,91.34327768949413,76.34439167068352,91.34924289843087,76.92315882103429,0.8423
0xec0ace67eee491c57fc81cf35e8d4c66062d1514,11631232,41,1.1665290989020822,0.980309078101271,False,True,302.5007732466177,213.93648745097255,302.5007724133651,254.5759728395018,0.825
0x1d4c380837340befaf8843cebdbe97dd3e4b6b5e,14958589,93,1.012443822439909,1.0050479526473013,True,True,10.207811655113485,7.561761523602468,10.207811674847944,7.617406449085727,0.75
0xa9d866d7583c214a59c06e698036d12e86ea6882,21970311,807,1.0030254704731738,0.9976830534282223,False,True,0.45719123742222517,0.3919984843432044,0.4571912373076638,0.3940975670916097,0.86
0xa8556b50ab7781eeccf647eec1c0bf3bf9e5b3ad,21615295,391,1.0004610147735031,0.9982804388727535,False,True,0.2799213116513545,0.24379922727482445,0.2804066286755928,0.24473913947560202,0.8713
0x5a5fe81a376495c7ab16a762611afacb14280218,20460556,375,1.0119272521861622,1.0030306516525807,True,True,8.24842676899776,7.0100365476006266,8.24842675769555,7.072213595796668,0.86
0x026fd30023d9199450883b3c7f82b7c9ebbeb2f7,14953550,131,1.0271463394974258,1.010210861419113,True,True,18.962006918731046,15.266369099178737,18.35828217413872,15.103350100090323,0.8311
0x29e18bcc4b91c3a28a78e3bcb91568395ff02ef0,20236488,38,1.0061457676013743,1.003973520285202,True,True,27.41337262748675,23.38885210698821,27.413275591674815,23.438422719763537,0.8584
0x7f54dbf4c0bd05e50d86b03985cf8d798b9844ea,21582909,231,1.000939101569256,0.9999230130442612,False,True,0.28357331013889975,0.2474291370467318,0.28297972717765435,0.24714522270256678,0.8733
0x69d8549da3a52c7e55fc944785e85ddc982fcfff,13736938,24,1.0007234443342286,1.0032336798346255,True,True,199.71316328653717,150.14562710794962,200.227496488699,150.14562273594973,0.7523
0x3398e16273caf020e78c9700b6c642f778b4dceb,12704522,76,1.0390367880316864,0.9843249465306809,False,True,0.7596536710373722,0.4752236801063427,0.7590467589347547,0.5012373150213684,0.65
0x47ab2ba28c381011fa1f25417c4c2b2c0d5b4781,21919690,39,1.1097831364040445,1.0016984327447518,True,True,116.20678345184679,90.05167810749951,116.20678342552763,99.76838385592188,0.86
0x8c087d7f52b929fd4bc9f745c3034f1c462d1879,12856939,25,1.0056162845704566,1.0079833988425613,True,True,4.4915838850315115,3.349874067734046,4.537354508334704,3.376063420447812,0.75
0x278951f72d6435334b0fe0f86d637f716f414eb3,21762808,562,1.010241959815055,1.0065118967016058,True,True,22.805836333469923,19.41417999542871,22.805836323116306,19.486127587913224,0.86
0x11dbf181dd5c075c2abd92cb9579c4809406b5be,21619876,456,1.2212628662523692,0.9869588540992985,False,True,0.0577223087667484,0.04064742072420097,0.05772230873666336,0.05029711756204182,0.86
0x92f8a0d9956ec2abe5692c781554a0c18dae6af1,23216267,232,1.00415910529643,1.0015021193102032,True,True,0.006867089752542044,0.005881236505287459,0.006867089751260939,0.005896839429707876,0.86
